Country,Country Code,Series,Series Code,2022M10 [2022M10],2022M11 [2022M11],2022M12 [2022M12],2022Q1 [2022Q1],2022Q2 [2022Q2],2022Q3 [2022Q3],2022Q4 [2022Q4],2023 [2023],2023M01 [2023M01],2023M02 [2023M02],2023M03 [2023M03],2023M04 [2023M04],2023M05 [2023M05],2023M06 [2023M06],2023M07 [2023M07],2023M08 [2023M08],2023M09 [2023M09],2023M10 [2023M10],2023M11 [2023M11],2023M12 [2023M12],2023Q1 [2023Q1],2023Q2 [2023Q2],2023Q3 [2023Q3],2023Q4 [2023Q4],2024 [2024],2024M01 [2024M01],2024M02 [2024M02],2024M03 [2024M03],2024M04 [2024M04],2024M05 [2024M05],2024M06 [2024M06],2024M07 [2024M07],2024M08 [2024M08],2024M09 [2024M09],2024M10 [2024M10],2024M11 [2024M11],2024M12 [2024M12],2024Q1 [2024Q1],2024Q2 [2024Q2],2024Q3 [2024Q3],2024Q4 [2024Q4],2025 [2025],2025M01 [2025M01],2025M02 [2025M02],2025M03 [2025M03],2025M04 [2025M04],2025M05 [2025M05],2025M06 [2025M06],2025Q1 [2025Q1],2025Q2 [2025Q2]
United States,USA,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",DXGSRMRCHSAKD,134540.49922905,132259.027530083,132468.625755326,384996.627361398,397496.01393849,412729.000230644,399268.152514458,1642385.28508354,138413.849642819,134026.728654897,139265.722476044,133501.96570894,135024.004771976,134715.160751271,136615.659781921,138058.849026244,138812.270774863,140036.186697683,135406.9963498,138507.890447081,411706.30077376,403241.131232187,413486.779583029,413951.073494564,1681228.54051781,137554.705212492,142072.002393701,139767.175619857,140517.204606579,138807.695998927,141282.068138797,141040.620746226,144711.14153004,142427.897848604,137582.076272739,141061.666743031,134404.285406817,419393.88322605,420606.968744303,428179.66012487,413048.028422587,..,136783.01584544,141675.447629087,146150.054866631,151496.89512566,..,..,424608.518341159,..
United States,USA,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",DXGSRMRCHNSCD,180160.8,170796.7,167273.4,480872.7,538340.1,535204.3,518230.9,2020479.3,164771.7,158721.3,183570.7,162665.5,167143.6,167154.1,160198.4,172690.5,171889.8,178336.3,165645.8,167691.6,507063.7,496963.2,504778.7,511673.7,2061690.7,160165.5,167463.7,179369.7,171150.4,173045.4,173980.3,168887.9,180149.8,171336.2,176745.1,174038.4,165358.3,506998.9,518176.1,520373.9,516141.8,..,164862.1,167575.3,191411,188592.9,..,..,523848.4,..
United States,USA,"Exports Merchandise, Customs, current US$, millions, seas. adj.",DXGSRMRCHSACD,173615.6,170626.4,167445.5,487038.3,534502.9,539418.9,511687.5,2020479.3,173978,167692,172176.9,164898.8,163375.2,162452.9,165451.1,169709.8,172581.7,172076,165843.8,170243.1,513846.9,490726.9,507742.6,508162.9,2061690.4,168889,174092,170245.2,171940.8,168843.1,172019.9,172850.6,176715.2,173939.2,169260.3,174259.6,168635.5,513226.2,512803.8,523505,512155.4,..,172636.3,178093.9,182641.1,188974.5,..,..,533371.3,..
United States,USA,"Exports Merchandise, Customs, Price, US$, not seas. adj.",DXGSRMRCHNSXD,1.29246064623,1.28748964374,1.24937862469,1.27091963546,1.35929301298,1.31344932339,1.27644297155,1.23522507595,1.25186412593,1.25683512842,1.25186412593,1.25103562552,1.22535211268,1.21789560895,1.22203811102,1.23612261806,1.24275062138,1.23115161558,1.22203811102,1.21375310688,1.25352112676,1.23142778238,1.23363711682,1.22231427782,1.23149682408,1.22203811102,1.23115161558,1.2328086164,1.24109362055,1.2328086164,1.22949461475,1.23612261806,1.22783761392,1.22038111019,1.2328086164,1.2328086164,1.2386081193,1.22866611433,1.23446561723,1.22811378072,1.23474178404,1.26242750621,1.256006628,1.26346313173,1.26429163215,1.26594863297,..,..,1.26125379729,1.26594863297
United States,USA,"Exports Merchandise, Customs, Price, US$, seas. adj.",DXGSRMRCHSAXD,1.29043374296,1.2900926552,1.26403893031,1.26479185424,1.34478912311,1.30693127895,1.28152177616,1.23014937049,1.25694069234,1.25118326533,1.23631929623,1.23517881646,1.20997151785,1.20589916602,1.21106980169,1.22925695236,1.24327409268,1.22879667076,1.2247801404,1.22912203377,1.2481477513,1.21701650011,1.22786694891,1.22756628164,1.22641924977,1.22779515058,1.22537866059,1.21806281944,1.22362809936,1.21638140295,1.21756357524,1.22553771449,1.22115821997,1.22124388991,1.23024964142,1.23534340706,1.25468841629,1.22374554354,1.21919102585,1.22264660812,1.24009382159,1.2540593743,1.26211795326,1.25705549536,1.24968204881,1.24738199976,..,..,1.25628516581,1.24738199976
United States,USA,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..,..,..,5476000,5479800,5516700,5562400,22671200,..,..,..,..,..,..,..,..,..,..,..,..,5600900,5634900,5695200,5740200,23305100,..,..,..,..,..,..,..,..,..,..,..,..,5763400,5806000,5850100,5885600,5882000,..,..,..,..,..,..,5882000,..
United States,USA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,4875656.99399378,4879040.3936609,4911894.98516535,4952584.8180042,20185718.561401,..,..,..,..,..,..,..,..,..,..,..,..,4986863.99884217,5017136.52217961,5070825.73268688,5110892.30769231,20750123.0479774,..,..,..,..,..,..,..,..,..,..,..,..,5131548.85302844,5169478.54403358,5208743.7875389,5240351.86337651,5237146.53737608,..,..,..,..,..,..,5237146.53737608,..
United States,USA,"GDP,current LCU,millions,seas. adj.,",NYGDPMKTPSACN,..,..,..,6303900,6451500,6568000,6683600,27720800,..,..,..,..,..,..,..,..,..,..,..,..,6791100,6863500,6991900,7074300,29184900,..,..,..,..,..,..,..,..,..,..,..,..,7156000,7254200,7343700,7431000,7494200,..,..,..,..,..,..,7494200,..
United States,USA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,6303900,6451500,6568000,6683600,27720800,..,..,..,..,..,..,..,..,..,..,..,..,6791100,6863500,6991900,7074300,29184900,..,..,..,..,..,..,..,..,..,..,..,..,7156000,7254200,7343700,7431000,7494200,..,..,..,..,..,..,7494200,..
United States,USA,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,248305.679467414,227235.2740113,225242.380535966,682106.371803433,717337.239250883,721161.274436687,700783.33401468,2766729.43557451,226874.6512385,205520.410070922,235100.836383131,224223.323449751,237240.660844667,232301.485868006,230605.629124821,238299.625445474,232926.161347518,248186.10385439,230721.504088953,224729.043858382,667495.897692552,693765.470162424,701831.415917812,703636.651801724,2915576.6087075,229124.181707317,218301.317465999,232163.721992883,240759.716160903,244598.52,236557.386581921,255819.65493653,246908.508981613,255519.9920511,257728.274982282,244415.559589526,253679.774257426,679589.221166198,721915.622742824,758248.155969243,755823.608829234,..,281656.057404795,255338.578536242,304726.63509887,245128.365444288,..,..,841721.271039908,..
United States,USA,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",DMGSRMRCHSAKD,239806.962245742,234183.633460311,232245.695745017,714298.853900568,727993.921912571,719289.815015683,706236.291451069,2813647.96509846,238008.427069163,232643.307998561,226556.150473975,231271.045789252,236939.949834918,234515.693353599,234089.014611498,235107.985866483,231195.747395899,240411.594046185,239328.256344381,233580.792314544,697207.885541699,702726.688977768,700392.74787388,713320.64270511,2964825.16511209,239750.938379621,245425.427073896,223393.003475106,247978.077939093,243736.060729918,238193.15331845,259617.033354794,243953.433511081,253742.957574339,249773.407416152,254509.517691661,264752.15464798,708569.368928623,729907.291987462,757313.424440214,769035.079755794,..,293691.470156728,285845.529719086,293305.46132895,252467.489817647,..,..,872842.461204764,..
United States,USA,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",DMGSRMRCHNSCD,281439.4,255572,253688.4,776635.9,843680.3,828717.1,790699.8,3076796.3,254625.8,230169.8,261243.9,249869.2,263244.8,257210.7,255333,265555.5,260862.5,276178.5,255461.3,247041.3,746039.5,770324.7,781751,778681.1,3266410.1,253692.7,242229.5,259086.6,270974.2,274906.2,266056.6,288127.3,277306.3,285963.2,288844,274312.3,284911.2,755008.8,811937,851396.8,848067.5,..,317226.6,288193.9,342726.7,276085.8,..,..,948147.2,..
United States,USA,"Imports Merchandise, Customs, current US$, millions, seas. adj.",DMGSRMRCHSACD,268306.304123265,260916.088882676,259301.683755969,800635.561514966,838054.803709455,813345.260216153,788524.07676191,3080064.78494918,263874.862849158,256835.301715378,247458.125263599,252065.549515416,257317.897045114,253951.708596352,254221.768018273,257718.058002196,255598.738716029,264095.613475285,262344.187173434,254582.974578948,768168.289828135,763335.155156882,767538.564736498,781022.775227667,3270012.95336573,262432.614332658,268452.050411556,245051.121091144,272989.158513091,267938.15589231,262217.325936183,287019.925851195,269512.276427801,280327.442574309,276332.581308722,282766.242877131,294974.058149626,775935.785835358,803144.640341584,836859.644853305,854072.882335479,..,326987.219314449,318028.294597544,324493.532275578,277931.372684321,..,..,969509.046187571,..
United States,USA,"Imports Merchandise, Customs, Price, US$, not seas. adj.",DMGSRMRCHNSXD,1.13343923749,1.12470214456,1.12629070691,1.13714588298,1.17606566058,1.149324861,1.12814402965,1.11212602595,1.12231930103,1.11993645751,1.11119936458,1.11437648928,1.10961080222,1.1072279587,1.1072279587,1.11437648928,1.11993645751,1.11278792693,1.1072279587,1.09928514694,1.11781837437,1.1104050834,1.11384696849,1.10643367752,1.1201350278,1.1072279587,1.10961080222,1.11596505163,1.12549642573,1.12390786338,1.12470214456,1.12629070691,1.12311358221,1.11914217633,1.12073073868,1.12231930103,1.12311358221,1.11093460418,1.12470214456,1.12284882182,1.12205454064,1.1264892772,1.12629070691,1.12867355044,1.12470214456,1.12629070691,..,..,1.1265554673,1.12629070691
United States,USA,"Imports Merchandise, Customs, Price, US$, seas. adj.",DMGSRMRCHSAXD,1.11884284597,1.114151681,1.11649726349,1.12040656763,1.15115976023,1.13083137868,1.11649726349,1.09467031535,1.1086786552,1.10398749023,1.0922595778,1.08991399531,1.08600469116,1.08287724785,1.08600469116,1.09616888194,1.10555121188,1.09851446443,1.09616888194,1.08991399531,1.10164190774,1.08626531144,1.09590826166,1.09486578056,1.10274954391,1.09460516028,1.09382329945,1.09695074277,1.10086004691,1.09929632525,1.10086004691,1.10555121188,1.10476935106,1.10476935106,1.10633307271,1.11102423769,1.114151681,1.09512640083,1.10033880636,1.10502997133,1.11050299713,1.10828772478,1.11336982017,1.11258795934,1.10633307271,1.10086004691,..,..,1.11076361741,1.10086004691
United States,USA,"Industrial Production, constant US$, seas. adj.,,",IPTOTSAKD,280869687736.713,279950870612.794,276477611555.71,..,..,..,..,3351942886077.18,278978292912.475,279121382931.478,279159395460.245,280272076480.878,279611744552.577,277982636176.834,279859640543.752,279921818180.093,280500151653.482,278518069796.328,279356246055.648,278661431333.393,..,..,..,..,3341542386688.38,275544675492.534,278921545637.387,278356516549.067,277917200323.741,279608486335.825,280351631273.227,278358145657.442,279716822042.812,278565042421.162,277528929494.189,276813479399.176,279859912061.815,..,..,..,..,..,280242209493.989,282783347042.086,282070612127.698,282052691935.565,..,..,..,..
United States,USA,"Industrial Production, constant US$,,,",IPTOTNSKD,280690028112.693,279014626824.068,276812071806.405,..,..,..,..,3361474172780.49,279792287490.461,280224956537.694,281479941835.804,277202263590.347,277488168247.109,281829834677.65,281449717629.232,286301655799.555,281275179643.532,278186320189.907,277899054082.398,278344793056.798,..,..,..,..,3352429238601.14,276935963824.335,279771865729.263,279681737689.846,276149589873.165,277424452352.174,284421764608.809,280510588904.306,286103700861.016,279809986350.165,277061489583.161,275173974268.234,279384124556.664,..,..,..,..,..,282425333234.163,284087120015.323,284291882207.594,279960835092.875,..,..,..,..
United States,USA,"Months Import Cover of Foreign Reserves,,,,",IMPCOV,0.9219509477,0.97719305219,1.00087164363,..,..,..,..,0.08476519802,0.99766678521,1.00925851011,1.06333971536,1.0425582947,1.00536337013,1.02305475983,1.02635472015,1.00721652475,1.00329449917,0.96984954789,0.98769131689,1.02552930672,..,..,..,..,0.07767541699,0.98998470329,0.96646131888,1.05927600079,0.94188105063,0.96568861577,0.98277637415,0.90989937355,0.98503286087,0.95309662658,0.93986000786,0.90876978173,0.86109138313,..,..,..,..,..,0.78070292246,0.80711734937,0.80621989065,0.97424572994,..,..,..,..
United States,USA,"Nominal Effective Exchange Rate,,,,",NEER,135.10713196366,132.38032855157,129.56061577851,..,..,..,..,128.75312834129,126.91299571209,127.54948071575,128.3565402127,127.05244314492,127.86922363971,128.29806565608,127.48939944823,129.13267624807,130.90028911128,132.52811852912,130.24146847349,128.70683920404,..,..,..,..,131.24890527668,129.26323337826,130.24736799713,130.13772443319,131.58161061444,131.33638134809,133.25036075321,132.99830820052,131.55928599421,130.66107419119,131.45370585659,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Official exchange rate, LCU per USD, period average,,",DPANUSLCU,1,1,1,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,1,1,1,1,1,1,1,..,..
United States,USA,"Real Effective Exchange Rate,,,,",REER,131.89753904762,129.20529840909,126.48219022727,..,..,..,..,125.58111840337,123.88093022727,124.590428,125.03517173913,123.7770445,124.74675282609,125.2049525,124.18185619048,125.82389956522,127.63473357143,129.29752590909,127.10965795455,125.69046785714,..,..,..,..,127.78861876194,126.20317804348,127.07602857143,126.85567095238,128.48108045455,128.08482413044,129.76743225,129.2172773913,127.78838727273,126.83115547619,127.58115307692,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Retail Sales Volume,Index,,,",RETSALESSA,160.3411402524,158.39922684552,158.10876290416,..,..,..,..,161.5072662449,161.62380140479,160.23440670173,159.01918416095,159.05210694773,160.27237410906,160.63691432066,161.83620648074,161.78735331328,163.01425813323,163.06178376898,163.53226101221,164.01654458537,..,..,..,..,..,162.56528690394,163.00788598096,163.6509423484,163.03204705835,163.55456354518,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Terms of Trade,,,,",TOT,1.14029989741,1.14473832025,1.10928609907,..,..,..,..,..,1.11542599756,1.12223789126,1.12658823056,1.12263282432,1.10430802424,1.09995019488,1.10369152208,1.10925044629,1.10966172504,1.10636679801,1.10369152208,1.10412945199,..,..,..,..,..,1.10369152208,1.10953463422,1.10470181356,1.10270774049,1.09689473361,1.09317353105,1.09751648529,1.09324438184,1.09046119072,1.10000428636,1.09844730931,1.10283424484,..,..,..,..,..,1.11517090596,1.11942299989,1.12411240457,1.1239981163,..,..,..,..
United States,USA,"Unemployment rate,Percent,,,",UNEMPSA_,3.6,3.6,3.5,..,..,..,..,3.63333333333,3.5,3.6,3.5,3.4,3.6,3.6,3.5,3.7,3.8,3.9,3.7,3.8,..,..,..,..,4.03333333333,3.7,3.9,3.9,3.9,4,4.1,4.2,4.2,4.1,4.1,4.2,4.1,..,..,..,..,4.14,4,4.1,4.2,4.2,4.2,..,..,..
Russian Federation,RUS,"Stock Markets, LCU,,,",DSTKMKTXN,68.58036532407,74.86557430917,67.79111936567,..,..,..,..,67.33877193309,64.97784265588,63.01883318267,63.67921170871,65.66832146769,68.34331767825,68.22072087173,66.50019860495,68.05667498657,67.13549005543,68.58845717472,73.7701211585,70.10607365195,..,..,..,..,67.86041902443,73.58672011842,73.07423225669,74.42693120674,76.61485953046,78.00368285444,74.63042793869,71.88773698768,65.11239210275,61.72703778732,58.8413180054,54.21171569296,52.20797381159,..,..,..,..,70.87199467048,59.77314765875,70.96624705954,76.68525806142,71.5368515553,72.96330298167,73.30716070621,..,..
Russian Federation,RUS,"Stock Markets, US$,,,",DSTKMKTXD,33.10613736558,36.50461563256,30.63841526788,..,..,..,..,23.72454697082,27.70113903208,25.71784897411,24.87426838959,24.11634705932,25.66783619964,24.31902944793,21.89605727246,21.24435971595,20.70512756059,21.1020885875,24.33974578235,23.01071562836,..,..,..,..,21.97806570037,24.57181811448,23.78730829818,24.15370535375,24.55376521035,25.62333452905,25.35875696609,24.49579156619,21.78256939291,20.15940643123,18.19609844534,16.02894780035,15.02528629651,..,..,..,..,24.57762486154,17.55169537879,22.9478723632,26.53190017316,25.55354492485,27.09344368734,27.78729264192,..,..
Russian Federation,RUS,"Total Reserves,,,,",TOTRESV,547194.3,567289,581989.1,..,..,..,..,598591.7,597035.4,574246.7,593879.4,595786.5,584175.4,582418,589965.8,581658.7,569021.1,576082.6,592352.2,598591.7,..,..,..,..,609068,585447.9,582635.6,590373.9,597911.3,599040.1,593498.4,602049.8,613714.5,633737.3,631573.2,616485.8,609068,..,..,..,..,..,620764.5,632354.8,647357.6,680270.5,680379,..,..,..
Russian Federation,RUS,"Core CPI,not seas.adj,,,",CORENS,239.23076923077,239.69230769231,239.53846153846,..,..,..,..,246.70512820513,240.30769230769,240.61538461539,241.53846153846,242.30769230769,243.53846153846,244.76923076923,246,247.84615384615,250.15384615385,252.46153846154,254.92307692308,256,..,..,..,..,267.05128205128,257.53846153846,258.92307692308,260.46153846154,262.30769230769,264.61538461539,266.15384615385,267.23076923077,268.76923076923,270.76923076923,273.07692307692,276,278.76923076923,..,..,..,..,285.04615384615,281.53846153846,283.53846153846,285.53846153846,286.46153846154,288.15384615385,..,..,..
Russian Federation,RUS,"Core CPI,seas.adj,,,",CORESA,239.996917861,240.02928032054,240.29434427493,..,..,..,..,247.11845687574,240.92772384035,241.18508244722,241.69979966097,242.23763291725,243.24549237171,244.75265834489,246.68361843119,248.83495145631,250.9631684389,253.14069964555,255.19032208353,256.56033287101,..,..,..,..,267.49049673807,258.08753274773,259.40822931114,260.66728309447,262.33163815688,264.3458159963,266.22900292803,268.00585606411,269.89058406534,271.68130682694,273.77099707197,276.17660656496,279.29110802897,..,..,..,..,285.31884728001,282.07582061951,284.12852519649,285.83294806596,286.55570966251,288.0012328556,..,..,..
Russian Federation,RUS,"CPI Price, % y-o-y, median weighted, seas. adj.,",CPTOTSAXMZGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"CPI Price, % y-o-y, not seas. adj.,,",CPTOTSAXNZGY,12.6332588526,11.88379334652,11.80535754094,..,..,..,..,5.85459574114,11.57723866121,10.87739845781,3.52702173144,2.38224917711,2.6496034927,3.37737655451,4.33567995687,5.15795485762,5.9677433353,6.67127977494,7.33845940378,7.2924083372,..,..,..,..,8.44515233017,7.31641263214,7.62883316703,7.74981914479,7.93271179492,8.42449144387,8.69822235896,9.1183782854,8.99924738203,8.60178366488,8.54498286026,8.79001303624,9.40527605059,..,..,..,..,7.07325909582,9.84409138375,10.04250490569,10.38442117898,10.30747697435,9.97815594341,..,..,..
Russian Federation,RUS,"CPI Price, seas. adj.,,,",CPTOTSAXN,238.57412364875,238.76682234891,239.95999966149,..,..,..,..,248.29106713435,241.13285083434,241.86010977056,242.82354058474,243.77355646012,244.6927775286,246.23223578448,247.99360471002,250.16582180761,252.58074586433,254.49007090798,256.28862867669,257.45886268274,..,..,..,..,269.25962597604,258.77512519304,260.31121404256,261.64192582103,263.11141012634,265.30689963526,267.65006317245,270.60659971108,272.67886297737,274.30719520272,276.23620384814,278.81643254778,281.67357943477,..,..,..,..,288.30505696177,284.24918499545,286.45298048283,288.81192537909,290.23155814201,291.77963580949,..,..,..
Russian Federation,RUS,"CPI Price,not seas.adj,,,",CPTOTNSXN,236.57724758346,237.45258108535,239.30471178385,..,..,..,..,247.73144831958,241.31486253147,242.42491194049,243.32188602698,244.24650502213,245.00367530304,245.91018750847,247.45942820384,248.15230218137,250.31123194813,252.38882188751,255.19033941787,257.05322786363,..,..,..,..,268.64879593236,259.2638823803,261.02687075739,262.04488513681,263.3551099534,265.30393528715,267.00187682035,270.04569384421,270.58578591989,271.88459626628,273.92373664097,277.84083881658,281.50833936502,..,..,..,..,288.65019511708,284.97089544642,287.27916713771,289.1464806452,290.30306356562,291.55136879043,..,..,..
Russian Federation,RUS,"Exchange rate, new LCU per USD extended backward, period average,,",DPANUSSPB,61.84542857143,61.19618181818,66.47281818182,..,..,..,..,85.42100731147,70.05488636364,73.2629,76.30543478261,81.19565,79.39465217391,83.65995454545,90.55595238095,95.57063043478,96.68469047619,97.08697727273,90.42595454545,90.8544047619,..,..,..,..,92.89240035722,89.4297826087,91.7654047619,91.84630952381,93.03927272727,90.92036956522,87.855725,87.52139130435,89.31734090909,91.28730952381,96.44752173913,101.14178571429,104.13659090909,..,..,..,..,87.51489135062,102.85508695652,92.789075,86.2820952381,83.56,80.61027272727,78.99281818182,..,..
Russian Federation,RUS,"Exchange rate, old LCU per USD extended forward, period average,,",DPANUSSPF,61.84542857143,61.19618181818,66.47281818182,..,..,..,..,85.42100731147,70.05488636364,73.2629,76.30543478261,81.19565,79.39465217391,83.65995454545,90.55595238095,95.57063043478,96.68469047619,97.08697727273,90.42595454545,90.8544047619,..,..,..,..,92.89240035722,89.4297826087,91.7654047619,91.84630952381,93.03927272727,90.92036956522,87.855725,87.52139130435,89.31734090909,91.28730952381,96.44752173913,101.14178571429,104.13659090909,..,..,..,..,87.51489135062,102.85508695652,92.789075,86.2820952381,83.56,80.61027272727,78.99281818182,..,..
Russian Federation,RUS,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",DXGSRMRCHSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",DXGSRMRCHNSCD,44108,45076,54844,154558,151823,141666,144028,424749,32880,30596,40786,31596,37372,34475,31664,37150,40277,34345,34106,39502,104262,103443,109091,107953,433092,28598,31770,41496,34092,36658,35674,35666,34600,38811,37430,39047,39250,101864,106424,109077,115727,..,29857,31787,34599,33060,..,..,96243,..
Russian Federation,RUS,"Exports Merchandise, Customs, current US$, millions, seas. adj.",DXGSRMRCHSACD,43410.8064711545,43361.7235292897,47146.6506421129,161107.717946475,157456.053021341,141682.717044049,133919.180642557,425020.984959846,38134.5774127313,32714.8000095238,37553.2006593302,33794.8352959974,39343.9742163615,33918.6354979663,33004.3825645084,36705.8589688687,38853.2459122941,33954.8968697878,32737.4236052864,34305.1539471903,108402.578081585,107057.445010325,108563.487445671,100997.474422264,432814.433137314,33469.4335811383,34080.7706350965,38008.4627717372,36351.3104265914,38334.4500362905,34999.7646102878,37320.9642599434,34093.7586028774,37348.1297871137,37086.8113087708,37471.5957036792,34248.9814137881,105558.666987972,109685.52507317,108762.852649935,108807.388426238,..,35085.9438863856,34163.8166603192,31499.78993155,35296.6435154085,..,..,100749.550478255,..
Russian Federation,RUS,"Exports Merchandise, Customs, Price, US$, not seas. adj.",DXGSRMRCHNSXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Exports Merchandise, Customs, Price, US$, seas. adj.",DXGSRMRCHSAXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..,..,..,34146366.1,32472043.3,32833704.2,33377375.7,138040110.1,..,..,..,..,..,..,..,..,..,..,..,..,33792109.3,34272917.1,34873737.7,35101346,144125547.5,..,..,..,..,..,..,..,..,..,..,..,..,35523598.8,35800895.9,36120461.8,36680591,36088944.4656948,..,..,..,..,..,..,36088944.4656948,..
Russian Federation,RUS,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,485122.649443422,461335.289160902,466473.460921091,474197.485133052,1961156.9718739,..,..,..,..,..,..,..,..,..,..,..,..,480089.668865165,486920.578869644,495456.529092241,498690.195046854,2047613.7124203,..,..,..,..,..,..,..,..,..,..,..,..,504689.205204215,508628.807545531,513168.929197884,521126.770472672,512721.157605534,..,..,..,..,..,..,512721.157605534,..
Russian Federation,RUS,"GDP,current LCU,millions,seas. adj.,",NYGDPMKTPSACN,..,..,..,40352042.4125434,38860907.5518631,38586559.8086489,39196858.2742653,175611021.125804,..,..,..,..,..,..,..,..,..,..,..,..,40121438.753054,42333579.4241614,45647523.1030588,47508479.8455301,200570649.894062,..,..,..,..,..,..,..,..,..,..,..,..,47986537.1372276,49133630.2639439,50306513.2968526,53143969.1960378,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,455176.704436143,573763.061143589,644797.857196922,620483.494102274,2064234.48604246,..,..,..,..,..,..,..,..,..,..,..,..,548049.134472044,519961.534445396,484218.919971484,512004.897153534,2160795.28342208,..,..,..,..,..,..,..,..,..,..,..,..,527244.441043167,542283.139691728,562867.891953786,528399.810733399,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",DMGSRMRCHSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",DMGSRMRCHNSCD,25179,26272,29734,69761,56742,68823,81185,303086,24104,22528,27986,24789,26932,25434,25466,25430,24795,23400,24328,27894,74618,77155,75691,75622,300124,21457,22843,22750,22339,24518,23904,25513,25763,26956,28172,26758,29151,67050,70761,78232,84081,..,22329,20656,22803,24017,..,..,65788,..
Russian Federation,RUS,"Imports Merchandise, Customs, current US$, millions, seas. adj.",DMGSRMRCHSACD,24101.1453651633,24682.015744604,25007.6928835702,75112.5016707437,59550.5461486517,68251.9366592512,73790.8539933375,304180.796607293,26655.3332915854,24584.3548602446,27861.5995492837,26857.106301747,28013.9184773323,26229.3243241014,25608.1751222815,25087.37684747,24392.2498504134,22461.6218024537,22976.6855011901,23453.0506791896,79101.2877011137,81100.3491031807,75087.8018201649,68891.3579828334,299975.770821873,23444.9915504614,24942.0289605265,22800.2023069374,24139.8138475863,25392.3670037487,24725.3972947913,25712.0288338879,25386.8366744697,26477.6132719368,27087.022962664,25344.5000730375,24522.9680418256,71187.2228179253,74257.5781461263,77576.4787802944,76954.4910775271,..,24274.8372740533,22513.4349421332,22917.4779560573,25946.2625452686,..,..,69705.7501722438,..
Russian Federation,RUS,"Imports Merchandise, Customs, Price, US$, not seas. adj.",DMGSRMRCHNSXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
